Order_ID,Order_Date,Customer_ID,Product_ID,Region,Sales_Channel,Quantity,Unit_Price,Discount,Unit_Cost,Gross_Sales,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin
ORD00180,2025-10-17,CUS0962,PROD013,West,Online,6,7636.28,0.2,5116.31,45817.68,9163.54,36654.14,30697.86,5956.28,0.16249951574365132
ORD00181,2025-03-16,CUS0518,PROD049,East,Online,2,1869.71,0.0,1103.13,3739.42,0.0,3739.42,2206.26,1533.16,0.4099994116734681
ORD00182,2025-11-03,CUS0631,PROD007,West,Store,6,3579.31,0.15,2147.59,21475.86,3221.38,18254.48,12885.54,5368.94,0.29411629364408076
ORD00183,2024-07-26,CUS0854,PROD033,South,Store,15,6785.38,0.2,4546.2,101780.7,20356.14,81424.56,68193.0,13231.56,0.16250084741016715
ORD00184,2025-06-22,CUS0056,PROD044,South,Online,2,4180.22,0.0,2549.93,8360.44,0.0,8360.44,5099.86,3260.58,0.3900010047318083
ORD00185,2025-01-04,CUS0169,PROD024,West,Online,3,261.95,0.05,133.59,785.85,39.29,746.56,400.77,345.79,0.46317777539648525
ORD00186,2025-09-12,CUS0103,PROD006,West,Store,2,2298.78,0.0,1333.29,4597.56,0.0,4597.56,2666.58,1930.98,0.42000104403205174
ORD00187,2025-04-10,CUS0156,PROD004,South,Online,1,1570.66,0.1,863.86,1570.66,157.07,1413.59,863.86,549.73,0.38888928189927774
ORD00188,2024-02-29,CUS0910,PROD012,South,Store,5,11646.25,0.1,7919.45,58231.25,5823.12,52408.13,39597.25,12810.88,0.24444451652825622
ORD00189,2024-07-12,CUS0799,PROD021,West,Store,4,257.22,0.1,123.47,1028.88,102.89,925.99,493.88,432.11,0.46664650806164215
ORD00190,2025-04-10,CUS0472,PROD050,South,Online,1,1544.78,0.0,865.08,1544.78,0.0,1544.78,865.08,679.7,0.43999792850761926
ORD00191,2024-05-02,CUS0856,PROD041,South,Online,2,926.1,0.1,509.36,1852.2,185.22,1666.98,1018.72,648.26,0.38888289001667686
ORD00192,2025-12-14,CUS0801,PROD014,South,Online,1,14440.14,0.05,9963.7,14440.14,722.01,13718.13,9963.7,3754.43,0.27368380384206886
ORD00193,2025-09-17,CUS0748,PROD028,South,Online,2,118.34,0.15,59.17,236.68,35.5,201.18,118.34,82.84,0.41177055373297544
ORD00194,2025-08-25,CUS0186,PROD023,West,Store,3,171.78,0.0,89.33,515.34,0.0,515.34,267.99,247.35,0.47997438584235647
ORD00195,2025-10-20,CUS0962,PROD025,West,Store,12,470.88,0.15,291.95,5650.56,847.58,4802.98,3503.4,1299.58,0.27057784958504927
ORD00196,2025-09-06,CUS1000,PROD041,South,Store,15,864.72,0.2,475.6,12970.8,2594.16,10376.64,7134.0,3242.64,0.3124942177814784
ORD00197,2025-10-29,CUS0962,PROD029,West,Online,3,173.67,0.05,93.78,521.01,26.05,494.96,281.34,213.62,0.43159043155002424
ORD00198,2025-11-06,CUS0468,PROD039,West,Online,3,11790.22,0.1,8253.15,35370.66,3537.07,31833.59,24759.45,7074.14,0.22222250145208255
ORD00199,2025-08-16,CUS0751,PROD008,East,Online,8,7651.33,0.15,4743.82,61210.64,9181.6,52029.04,37950.56,14078.48,0.2705888865141467
ORD00200,2025-04-27,CUS0852,PROD003,West,Store,14,1869.86,0.1,1065.82,26178.04,2617.8,23560.24,14921.48,8638.76,0.36666689303674327
ORD00201,2024-07-03,CUS0577,PROD019,South,Online,2,3838.03,0.05,2494.72,7676.06,383.8,7292.26,4989.44,2302.82,0.3157896180333669
ORD00202,2025-12-30,CUS0532,PROD003,South,Store,2,1833.63,0.05,1045.17,3667.26,183.36,3483.9,2090.34,1393.56,0.39999999999999997
ORD00203,2025-02-02,CUS0115,PROD050,North,Online,1,1536.69,0.0,860.55,1536.69,0.0,1536.69,860.55,676.14,0.43999765730238366
ORD00204,2025-05-02,CUS0921,PROD049,North,Store,10,1811.09,0.05,1068.54,18110.9,905.54,17205.36,10685.4,6519.96,0.37894935066746643
ORD00205,2025-02-25,CUS0860,PROD033,East,Store,8,6786.73,0.15,4547.11,54293.84,8144.08,46149.76,36376.88,9772.88,0.21176448154876643
ORD00206,2025-01-28,CUS0944,PROD009,North,Store,13,4545.18,0.05,2681.66,59087.34,2954.37,56132.97,34861.58,21271.39,0.3789464551759866
ORD00207,2025-12-04,CUS0177,PROD042,South,Online,3,2495.55,0.0,1547.24,7486.65,0.0,7486.65,4641.72,2844.93,0.3800004007132696
ORD00208,2024-04-08,CUS0596,PROD035,South,Online,3,586.71,0.05,316.82,1760.13,88.01,1672.12,950.46,721.66,0.4315838576178743
ORD00209,2025-12-26,CUS0919,PROD047,North,Store,15,914.2,0.05,521.09,13713.0,685.65,13027.35,7816.35,5211.0,0.4000046056949418
ORD00210,2025-07-26,CUS0455,PROD029,South,Store,1,176.56,0.05,95.34,176.56,8.83,167.73,95.34,72.39,0.43158647826864605
ORD00211,2023-10-18,CUS0597,PROD031,East,Online,1,1782.14,0.0,1104.93,1782.14,0.0,1782.14,1104.93,677.21,0.3799982044059389
ORD00212,2025-06-21,CUS0890,PROD021,South,Store,2,242.88,0.05,116.58,485.76,24.29,461.47,233.16,228.31,0.49474505384965434
ORD00213,2023-06-23,CUS0686,PROD049,South,Online,3,1768.39,0.1,1043.35,5305.17,530.52,4774.65,3130.05,1644.6,0.34444409537871884
ORD00214,2023-06-17,CUS0951,PROD047,West,Store,4,859.48,0.1,489.9,3437.92,343.79,3094.13,1959.6,1134.53,0.3666717300178079
ORD00215,2024-01-09,CUS0463,PROD012,North,Online,3,11930.45,0.05,8112.71,35791.35,1789.57,34001.78,24338.13,9663.65,0.2842101207642659
ORD00216,2025-11-07,CUS0367,PROD019,East,Online,3,3844.36,0.0,2498.83,11533.08,0.0,11533.08,7496.49,4036.59,0.35000104048528236
ORD00217,2025-06-09,CUS0714,PROD037,West,Online,5,943.6,0.0,547.29,4718.0,0.0,4718.0,2736.45,1981.55,0.4199978804578211
ORD00218,2024-03-05,CUS0014,PROD035,South,Store,2,615.85,0.0,332.56,1231.7,0.0,1231.7,665.12,566.58,0.4599983762279776
ORD00219,2025-09-15,CUS0558,PROD015,North,Store,1,4354.06,0.05,2786.6,4354.06,217.7,4136.36,2786.6,1349.76,0.3263158912667176
ORD00220,2023-08-30,CUS0753,PROD024,West,Online,4,259.04,0.1,132.11,1036.16,103.62,932.54,528.44,404.1,0.43333261843995974
ORD00221,2025-09-14,CUS0671,PROD013,West,Store,8,8060.61,0.0,5400.61,64484.88,0.0,64484.88,43204.88,21280.0,0.3299998387218833
ORD00222,2025-12-11,CUS0644,PROD002,West,Online,7,2665.84,0.1,1599.5,18660.88,1866.09,16794.79,11196.5,5598.29,0.33333492112732577
ORD00223,2025-12-28,CUS0293,PROD025,South,Store,3,468.89,0.05,290.71,1406.67,70.33,1336.34,872.13,464.21,0.3473741712438451
ORD00224,2024-08-08,CUS0672,PROD028,South,Online,2,118.81,0.05,59.41,237.62,11.88,225.74,118.82,106.92,0.4736422432887393
ORD00225,2023-12-27,CUS0637,PROD009,West,Online,5,4625.6,0.1,2729.1,23128.0,2312.8,20815.2,13645.5,7169.7,0.34444540528075634
ORD00226,2024-11-25,CUS0734,PROD034,South,Store,2,689.46,0.05,379.2,1378.92,68.95,1309.97,758.4,551.57,0.421055444017802
ORD00227,2025-10-17,CUS0402,PROD023,South,Online,1,181.84,0.05,94.56,181.84,9.09,172.75,94.56,78.19,0.4526193921852388
ORD00228,2025-12-10,CUS0898,PROD010,South,Store,3,9115.15,0.1,5833.7,27345.45,2734.54,24610.91,17501.1,7109.81,0.28888854577096096
ORD00229,2024-10-23,CUS0896,PROD019,South,Store,14,4152.82,0.2,2699.33,58139.48,11627.9,46511.58,37790.62,8720.96,0.1875008331258581
ORD00230,2025-06-24,CUS0943,PROD027,West,Online,12,287.05,0.15,149.27,3444.6,516.69,2927.91,1791.24,1136.67,0.3882189001711119
ORD00231,2025-09-17,CUS0837,PROD013,North,Online,5,7659.35,0.0,5131.76,38296.75,0.0,38296.75,25658.8,12637.95,0.33000058751721756
ORD00232,2023-07-04,CUS0685,PROD004,North,Store,1,1436.51,0.1,790.08,1436.51,143.65,1292.86,790.08,502.78,0.3888897483099485
ORD00233,2024-09-04,CUS0823,PROD009,North,Store,7,4704.4,0.15,2775.6,32930.8,4939.62,27991.18,19429.2,8561.98,0.3058813526260772
ORD00234,2023-05-07,CUS0683,PROD018,East,Store,4,5500.75,0.1,3685.5,22003.0,2200.3,19802.7,14742.0,5060.7,0.2555560605371995
ORD00235,2024-05-22,CUS0683,PROD026,East,Online,6,483.63,0.0,266.0,2901.78,0.0,2901.78,1596.0,1305.78,0.44999276306267183
ORD00236,2025-12-28,CUS0876,PROD049,South,Store,9,1875.23,0.1,1106.39,16877.07,1687.71,15189.36,9957.51,5231.85,0.3444417671317291
ORD00237,2025-03-19,CUS0648,PROD001,West,Store,6,913.26,0.0,529.69,5479.56,0.0,5479.56,3178.14,2301.42,0.4200008759827431
ORD00238,2023-11-04,CUS0561,PROD007,West,Online,3,3413.2,0.1,2047.92,10239.6,1023.96,9215.64,6143.76,3071.88,0.33333333333333337
ORD00239,2025-10-27,CUS0567,PROD001,West,Online,3,886.48,0.1,514.16,2659.44,265.94,2393.5,1542.48,851.02,0.3555546271151034
ORD00240,2025-06-01,CUS0220,PROD046,West,Online,3,3456.84,0.0,2212.38,10370.52,0.0,10370.52,6637.14,3733.38,0.3599993057243031
ORD00241,2025-06-04,CUS0921,PROD030,North,Store,12,645.02,0.05,387.01,7740.24,387.01,7353.23,4644.12,2709.11,0.36842448828610014
ORD00242,2025-11-09,CUS0031,PROD038,North,Store,2,984.17,0.0,541.29,1968.34,0.0,1968.34,1082.58,885.76,0.45000355629616834
ORD00243,2025-12-13,CUS0714,PROD044,West,Online,4,3918.32,0.05,2390.18,15673.28,783.66,14889.62,9560.72,5328.9,0.3578936198506073
ORD00244,2025-10-29,CUS0172,PROD018,North,Store,3,5245.76,0.1,3514.66,15737.28,1573.73,14163.55,10543.98,3619.57,0.2555552809853462
ORD00245,2024-01-06,CUS0948,PROD050,North,Store,11,1448.14,0.1,810.96,15929.54,1592.95,14336.59,8920.56,5416.03,0.3777767237536959
ORD00246,2025-12-20,CUS0929,PROD033,South,Store,14,6203.4,0.1,4156.28,86847.6,8684.76,78162.84,58187.92,19974.92,0.2555551973290633
ORD00247,2025-07-08,CUS0863,PROD028,South,Store,5,123.03,0.2,61.52,615.15,123.03,492.12,307.6,184.52,0.3749491993822645
ORD00248,2024-02-02,CUS0398,PROD047,North,Store,1,925.59,0.05,527.59,925.59,46.28,879.31,527.59,351.72,0.3999954509786083
ORD00249,2025-12-14,CUS0613,PROD022,West,Store,8,308.34,0.15,151.09,2466.72,370.01,2096.71,1208.72,887.99,0.423515889178761
ORD00250,2025-04-17,CUS0749,PROD035,West,Store,3,578.3,0.05,312.28,1734.9,86.74,1648.16,936.84,711.32,0.43158431220269877
ORD00251,2025-08-22,CUS0089,PROD018,West,Online,2,5281.42,0.05,3538.55,10562.84,528.14,10034.7,7077.1,2957.6,0.2947372617018944
ORD00252,2025-07-09,CUS0739,PROD002,West,Online,2,2704.89,0.1,1622.93,5409.78,540.98,4868.8,3245.86,1622.94,0.33333470259612225
ORD00253,2025-07-12,CUS0960,PROD029,North,Online,4,187.39,0.2,101.19,749.56,149.91,599.65,404.76,194.89,0.3250062536479613
ORD00254,2024-04-27,CUS0951,PROD012,West,Online,2,12002.41,0.2,8161.64,24004.82,4800.96,19203.86,16323.28,2880.58,0.15000005207286451
ORD00255,2023-07-22,CUS0629,PROD042,East,Online,2,2454.67,0.1,1521.9,4909.34,490.93,4418.41,3043.8,1374.61,0.31110965256732626
ORD00256,2025-11-06,CUS0932,PROD049,North,Store,12,1734.77,0.15,1023.51,20817.24,3122.59,17694.65,12282.12,5412.53,0.3058851121666718
ORD00257,2023-01-11,CUS0965,PROD008,West,Store,9,7476.83,0.1,4635.63,67291.47,6729.15,60562.32,41720.67,18841.65,0.3111117605798457
ORD00258,2025-12-16,CUS0960,PROD022,North,Online,2,289.49,0.15,141.85,578.98,86.85,492.13,283.7,208.43,0.4235263040253592
ORD00259,2025-03-25,CUS0660,PROD019,West,Online,5,3819.1,0.05,2482.41,19095.5,954.78,18140.72,12412.05,5728.67,0.31579066321513144
ORD00260,2025-12-16,CUS0844,PROD016,South,Online,8,6243.09,0.0,4120.44,49944.72,0.0,49944.72,32963.52,16981.2,0.3399999038937449
ORD00261,2024-12-23,CUS0756,PROD046,North,Online,4,3325.55,0.05,2128.35,13302.2,665.11,12637.09,8513.4,4123.69,0.32631642253081994
ORD00262,2025-04-21,CUS0409,PROD022,North,Online,2,287.57,0.0,140.91,575.14,0.0,575.14,281.82,293.32,0.5099975658100636
ORD00263,2023-02-11,CUS0116,PROD050,South,Online,3,1573.25,0.1,881.02,4719.75,471.98,4247.77,2643.06,1604.71,0.37777704536733386
ORD00264,2025-04-14,CUS0632,PROD013,South,Store,8,8384.83,0.0,5617.84,67078.64,0.0,67078.64,44942.72,22135.92,0.3299995348742908
ORD00265,2025-04-19,CUS0893,PROD030,North,Online,7,665.14,0.05,399.08,4655.98,232.8,4423.18,2793.56,1629.62,0.36842724013040384
ORD00266,2025-12-20,CUS0177,PROD021,South,Store,3,240.84,0.1,115.6,722.52,72.25,650.27,346.8,303.47,0.46668307010933924
ORD00267,2024-01-09,CUS0765,PROD015,West,Store,3,4490.34,0.15,2873.82,13471.02,2020.65,11450.37,8621.46,2828.91,0.2470583919995598
ORD00268,2024-09-23,CUS0920,PROD038,West,Online,3,970.16,0.2,533.59,2910.48,582.1,2328.38,1600.77,727.61,0.31249624202235027
ORD00269,2025-12-14,CUS0952,PROD008,North,Store,7,7866.84,0.15,4877.44,55067.88,8260.18,46807.7,34142.08,12665.62,0.27058838609886837
ORD00270,2023-04-08,CUS0431,PROD009,West,Online,3,4662.96,0.0,2751.15,13988.88,0.0,13988.88,8253.45,5735.43,0.40999922795820687
ORD00271,2025-03-30,CUS0943,PROD044,West,Online,7,3947.21,0.15,2407.8,27630.47,4144.57,23485.9,16854.6,6631.3,0.28235239015749874
ORD00272,2025-10-15,CUS0891,PROD005,West,Store,8,2499.05,0.15,1549.41,19992.4,2998.86,16993.54,12395.28,4598.26,0.27058870606124447
ORD00273,2025-07-02,CUS0613,PROD039,West,Store,5,11494.71,0.0,8046.3,57473.55,0.0,57473.55,40231.5,17242.05,0.2999997390103795
ORD00274,2024-09-19,CUS0764,PROD014,North,Online,6,15241.38,0.0,10516.55,91448.28,0.0,91448.28,63099.3,28348.98,0.3100001443438849
ORD00275,2024-04-13,CUS0680,PROD010,West,Store,7,8866.39,0.05,5674.49,62064.73,3103.24,58961.49,39721.43,19240.06,0.32631570199464094
ORD00276,2024-12-04,CUS0884,PROD023,South,Online,7,188.64,0.2,98.09,1320.48,264.1,1056.38,686.63,369.75,0.3500160926939169
ORD00277,2023-11-24,CUS0128,PROD039,North,Online,3,12361.32,0.05,8652.92,37083.96,1854.2,35229.76,25958.76,9271.0,0.26315819352729053
ORD00278,2025-12-26,CUS0980,PROD016,North,Online,4,5740.34,0.2,3788.62,22961.36,4592.27,18369.09,15154.48,3214.61,0.17500104795610452
ORD00279,2025-04-01,CUS0612,PROD050,North,Store,7,1526.86,0.0,855.04,10688.02,0.0,10688.02,5985.28,4702.74,0.44000104790223066
ORD00280,2025-10-06,CUS0617,PROD013,West,Online,2,7918.43,0.05,5305.35,15836.86,791.84,15045.02,10610.7,4434.32,0.2947367301605448
ORD00281,2025-09-08,CUS0425,PROD008,South,Store,1,7499.28,0.0,4649.55,7499.28,0.0,7499.28,4649.55,2849.73,0.38000048004608444
ORD00282,2024-03-15,CUS0964,PROD034,South,Store,3,714.28,0.15,392.85,2142.84,321.43,1821.41,1178.55,642.86,0.3529463437666423
ORD00283,2024-09-03,CUS0999,PROD019,North,Online,6,3854.29,0.2,2505.29,23125.74,4625.15,18500.59,15031.74,3468.85,0.18749942569399136
ORD00284,2024-10-16,CUS0685,PROD049,North,Store,8,1884.16,0.0,1111.65,15073.28,0.0,15073.28,8893.2,6180.08,0.41000233525815216
ORD00285,2024-06-10,CUS0859,PROD007,West,Store,13,3426.63,0.05,2055.98,44546.19,2227.31,42318.88,26727.74,15591.14,0.36842043078644804
ORD00286,2023-09-06,CUS0937,PROD040,South,Store,13,5004.38,0.1,3302.89,65056.94,6505.69,58551.25,42937.57,15613.68,0.26666689438739566
ORD00287,2025-01-09,CUS0994,PROD002,South,Online,14,2798.33,0.1,1679.0,39176.62,3917.66,35258.96,23506.0,11752.96,0.33333257702439323
ORD00288,2023-06-26,CUS0771,PROD009,West,Store,6,4523.24,0.15,2668.71,27139.44,4070.92,23068.52,16012.26,7056.26,0.3058826487351594
ORD00289,2025-04-18,CUS0112,PROD035,South,Store,2,601.54,0.1,324.83,1203.08,120.31,1082.77,649.66,433.11,0.4000018471143456
ORD00290,2025-07-10,CUS0925,PROD016,South,Store,3,6085.4,0.1,4016.36,18256.2,1825.62,16430.58,12049.08,4381.5,0.2666673970121566
ORD00291,2024-01-08,CUS0696,PROD027,South,Store,6,308.41,0.05,160.37,1850.46,92.52,1757.94,962.22,795.72,0.4526434349295198
ORD00292,2024-08-01,CUS0902,PROD011,South,Store,4,7776.16,0.2,5054.5,31104.64,6220.93,24883.71,20218.0,4665.71,0.18750057768716966
ORD00293,2024-12-26,CUS0741,PROD050,West,Online,5,1565.21,0.05,876.52,7826.05,391.3,7434.75,4382.6,3052.15,0.41052489996301156
ORD00294,2024-07-16,CUS0589,PROD026,South,Store,3,487.53,0.05,268.14,1462.59,73.13,1389.46,804.42,585.04,0.4210556619118218
ORD00295,2024-09-25,CUS0213,PROD008,East,Online,2,7501.93,0.1,4651.2,15003.86,1500.39,13503.47,9302.4,4201.07,0.31111040347407
ORD00296,2025-08-08,CUS0804,PROD021,South,Store,3,255.52,0.05,122.65,766.56,38.33,728.23,367.95,360.28,0.49473380662702715
ORD00297,2023-04-04,CUS0574,PROD005,East,Store,3,2382.09,0.0,1476.9,7146.27,0.0,7146.27,4430.7,2715.57,0.37999823684243667
ORD00298,2024-11-29,CUS0979,PROD050,North,Store,14,1540.04,0.15,862.42,21560.56,3234.08,18326.48,12073.88,6252.6,0.3411784477979405
ORD00299,2024-09-10,CUS0826,PROD004,North,Store,1,1506.84,0.15,828.76,1506.84,226.03,1280.81,828.76,452.05,0.3529407172023954
ORD00300,2025-01-28,CUS0711,PROD019,North,Online,7,4075.45,0.1,2649.04,28528.15,2852.82,25675.33,18543.28,7132.05,0.2777783187207331
ORD00301,2024-10-01,CUS0674,PROD037,South,Online,8,909.6,0.15,527.57,7276.8,1091.52,6185.28,4220.56,1964.72,0.3176444720368359
ORD00302,2025-05-26,CUS0942,PROD032,East,Store,7,4333.84,0.15,2817.0,30336.88,4550.53,25786.35,19719.0,6067.35,0.2352930911121582
ORD00303,2025-07-09,CUS0738,PROD020,West,Online,2,1154.7,0.1,692.82,2309.4,230.94,2078.46,1385.64,692.82,0.33333333333333337
ORD00304,2025-05-06,CUS0422,PROD014,North,Online,1,14826.22,0.0,10230.09,14826.22,0.0,14826.22,10230.09,4596.13,0.3100001214065352
ORD00305,2024-01-24,CUS0423,PROD013,North,Store,1,8176.9,0.05,5478.52,8176.9,408.84,7768.06,5478.52,2289.54,0.29473768225271174
ORD00306,2023-02-17,CUS0900,PROD029,West,Store,9,176.55,0.2,95.34,1588.95,317.79,1271.16,858.06,413.1,0.3249787595581988
ORD00307,2025-01-03,CUS0154,PROD035,North,Online,2,584.44,0.1,315.6,1168.88,116.89,1051.99,631.2,420.79,0.39999429652373125
ORD00308,2025-08-21,CUS0600,PROD041,North,Online,1,934.41,0.05,513.93,934.41,46.72,887.69,513.93,373.76,0.4210478883393977
ORD00309,2025-06-25,CUS0486,PROD015,North,Online,1,4672.11,0.0,2990.15,4672.11,0.0,4672.11,2990.15,1681.96,0.36000008561442265
ORD00310,2025-11-16,CUS0611,PROD003,South,Online,7,1719.21,0.1,979.95,12034.47,1203.45,10831.02,6859.65,3971.37,0.3666662973570356
ORD00311,2025-10-04,CUS0331,PROD012,North,Online,3,12005.11,0.05,8163.47,36015.33,1800.77,34214.56,24490.41,9724.15,0.2842108739671064
ORD00312,2023-07-18,CUS0476,PROD044,North,Online,3,3851.47,0.1,2349.4,11554.41,1155.44,10398.97,7048.2,3350.77,0.3222213353822542
ORD00313,2025-11-08,CUS0635,PROD008,South,Store,6,7274.29,0.1,4510.06,43645.74,4364.57,39281.17,27060.36,12220.81,0.3111111507116514
ORD00314,2025-11-07,CUS0642,PROD047,South,Online,1,919.22,0.0,523.96,919.22,0.0,919.22,523.96,395.26,0.42999499575727246
ORD00315,2024-11-02,CUS0703,PROD004,North,Store,8,1502.33,0.05,826.28,12018.64,600.93,11417.71,6610.24,4807.47,0.4210537839899595
ORD00316,2025-05-20,CUS0971,PROD025,South,Store,7,455.24,0.1,282.25,3186.68,318.67,2868.01,1975.75,892.26,0.31110770185599074
ORD00317,2024-11-09,CUS0805,PROD022,West,Online,8,285.5,0.1,139.9,2284.0,228.4,2055.6,1119.2,936.4,0.4555360965168321
ORD00318,2023-02-24,CUS0862,PROD049,North,Store,8,1840.56,0.15,1085.93,14724.48,2208.67,12515.81,8687.44,3828.37,0.30588271953633045
ORD00319,2023-12-16,CUS0808,PROD047,East,Store,5,907.52,0.05,517.29,4537.6,226.88,4310.72,2586.45,1724.27,0.3999958243634474
ORD00320,2023-08-14,CUS0746,PROD002,South,Store,7,2727.82,0.05,1636.69,19094.74,954.74,18140.0,11456.83,6683.17,0.36842171995589856
ORD00321,2025-06-27,CUS0325,PROD009,South,Online,2,4460.83,0.05,2631.89,8921.66,446.08,8475.58,5263.78,3211.8,0.37894751745603256
ORD00322,2025-12-21,CUS0649,PROD014,South,Store,8,15028.02,0.0,10369.33,120224.16,0.0,120224.16,82954.64,37269.52,0.310000252860989
ORD00323,2024-02-24,CUS0553,PROD012,East,Online,3,11776.5,0.05,8008.02,35329.5,1766.48,33563.02,24024.06,9538.96,0.2842104196821383
ORD00324,2025-03-30,CUS0691,PROD031,North,Store,6,1866.18,0.1,1157.03,11197.08,1119.71,10077.37,6942.18,3135.19,0.3111119270206413
ORD00325,2025-02-27,CUS0819,PROD048,North,Online,4,2939.55,0.05,1851.92,11758.2,587.91,11170.29,7407.68,3762.61,0.3368408519384904
ORD00326,2025-09-09,CUS0903,PROD046,South,Store,13,3496.15,0.1,2237.54,45449.95,4545.0,40904.95,29088.02,11816.93,0.28888753072672135
ORD00327,2025-02-16,CUS0593,PROD044,West,Online,3,4029.39,0.05,2457.93,12088.17,604.41,11483.76,7373.79,4109.97,0.3578941043699973
ORD00328,2025-02-01,CUS0956,PROD043,South,Store,8,824.37,0.15,436.92,6594.96,989.24,5605.72,3495.36,2110.36,0.3764654674154257
ORD00329,2024-06-09,CUS0072,PROD021,East,Online,3,248.56,0.0,119.31,745.68,0.0,745.68,357.93,387.75,0.5199951721918249
ORD00330,2025-02-10,CUS0893,PROD020,North,Store,5,1172.54,0.1,703.52,5862.7,586.27,5276.43,3517.6,1758.83,0.3333371237749766
ORD00331,2024-03-26,CUS0871,PROD030,West,Store,4,655.64,0.05,393.38,2622.56,131.13,2491.43,1573.52,917.91,0.36842696764508737
ORD00332,2025-04-26,CUS0087,PROD032,North,Online,3,4298.62,0.0,2794.1,12895.86,0.0,12895.86,8382.3,4513.56,0.35000069789839533
ORD00333,2023-11-20,CUS0562,PROD033,West,Online,2,6264.35,0.0,4197.11,12528.7,0.0,12528.7,8394.22,4134.48,0.3300007183506668
ORD00334,2024-04-06,CUS0646,PROD029,East,Store,8,184.61,0.15,99.69,1476.88,221.53,1255.35,797.52,457.83,0.3647030708567332
ORD00335,2025-06-10,CUS0546,PROD025,South,Store,3,431.53,0.0,267.55,1294.59,0.0,1294.59,802.65,491.94,0.3799967557296133
ORD00336,2023-12-25,CUS0395,PROD005,North,Store,3,2384.32,0.1,1478.28,7152.96,715.3,6437.66,4434.84,2002.82,0.31110993746174853
ORD00337,2025-12-29,CUS0656,PROD037,North,Store,3,890.73,0.0,516.62,2672.19,0.0,2672.19,1549.86,1122.33,0.4200038170938443
ORD00338,2023-08-08,CUS0317,PROD044,North,Store,3,3803.71,0.05,2320.26,11411.13,570.56,10840.57,6960.78,3879.79,0.3578953874196652
ORD00339,2024-11-30,CUS0970,PROD040,South,Store,7,5070.66,0.15,3346.64,35494.62,5324.19,30170.43,23426.48,6743.95,0.223528468106023
ORD00340,2025-01-09,CUS0720,PROD013,South,Online,3,8247.05,0.15,5525.52,24741.15,3711.17,21029.98,16576.56,4453.42,0.21176529887332277
ORD00341,2025-12-28,CUS0277,PROD021,East,Online,2,242.15,0.1,116.23,484.3,48.43,435.87,232.46,203.41,0.4666758437148691
ORD00342,2025-04-10,CUS0574,PROD024,East,Online,2,242.33,0.1,123.59,484.66,48.47,436.19,247.18,189.01,0.43332034205277514
ORD00343,2025-01-06,CUS0927,PROD046,South,Online,10,3559.24,0.15,2277.91,35592.4,5338.86,30253.54,22779.1,7474.44,0.24706001347280349
ORD00344,2025-10-21,CUS0993,PROD032,South,Store,9,4278.07,0.15,2780.75,38502.63,5775.39,32727.24,25026.75,7700.49,0.23529298529298528
ORD00345,2025-05-16,CUS0401,PROD006,West,Online,2,2249.03,0.05,1304.44,4498.06,224.9,4273.16,2608.88,1664.28,0.38947289593649664
ORD00346,2025-08-28,CUS0445,PROD032,South,Online,2,4575.5,0.1,2974.08,9151.0,915.1,8235.9,5948.16,2287.74,0.27777656358139363
ORD00347,2024-09-28,CUS0522,PROD010,South,Online,2,9355.61,0.1,5987.59,18711.22,1871.12,16840.1,11975.18,4864.92,0.2888890208490449
ORD00348,2023-10-01,CUS0869,PROD014,East,Store,12,14581.27,0.15,10061.08,174975.24,26246.29,148728.95,120732.96,27995.99,0.18823497375595
